title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
Queen Bey: A Celebration of the Power and Creativity of Beyoncé Knowles-Carter,Veronica Chambers ,Hardcover,$16.05,$27.99,9781250200525,St. Martin's Press,03/05/19,224,5.8(w) x 8.5(h) x 1(d)
Mythomorphia: An Extreme Coloring and Search Challenge,Kerby Rosanes ,Paperback,$12.26,$14.00,9780735211094,Plume; Clr Csm edition,04/11/17,96,10(w) x 10(h) x 0.5(d)
"Styled: Secrets for Arranging Rooms, from Tabletops to Bookshelves",Emily Henderson and Angelin Borsics ,Hardcover,$22.93,$32.50,9780804186278,Potter Style,10/13/15,304,8.3(w) x 9.3(h) x 1(d)
Make and Mend: Sashiko-Inspired Embroidery Projects to Customize and Repair Textiles and Decorate Your Home,Jessica Marquez ,Hardcover,$12.91,$18.99,9780399579431,Watson-Guptill,08/21/18,160,7.8(w) x 6.8(h) x 0.7(d)
NieR: Automata World Guide Volume 1,Square Enix ,Hardcover,$25.46,$39.99,9781506710310,Dark Horse Books,05/07/19,192,8.5(w) x 12(h)
Secret Garden: An Inky Treasure Hunt and Coloring Book,Johanna Basford ,Paperback,$11.65,$15.95,9781780671062,Laurence King Publishing; Act Clr Cs edition,03/26/13,96,10(w) x 9.9(h) x 0.5(d)
The Complete Watercolorist's Essential Notebook: A treasury of watercolor secrets discovered through decades of painting and experimentation,Gordon MacKenzie ,Hardcover,$20.39,$29.99,9781440309052,North Light Books; 12.5.2009 edition,10/19/10,288,8.5(w) x 11(h) x 1.1(d)
Brain Games - Color by Number: Stress-Free Coloring (Pink),Publications International Ltd. ,Spiral-bound,$7.51,$8.98,9781680227727,"Publications International, Ltd.; Geometric cover edition",02/01/17,,8.8(w) x 10(h) x 0.6(d)
This Is Service Design Doing: Applying Service Design Thinking in the Real World,"Marc Stickdorn , Markus Edgar Hormess , et al. ",Paperback,$23.78,$44.99,9781491927182,O'Reilly Media; 1 edition,01/12/18,541,7.2(w) x 9(h) x 1(d)
Ocean: A Photicular Book,Dan Kainen and Carol Kaufmann ,Hardcover,$17.99,$25.95,9780761180517,Workman Publishing Company,10/07/14,28,8.2(w) x 8.5(h) x 2(d)
The Non-Designer's Design Book (4th Edition),Robin Williams ,Paperback,$22.04,$34.99,9780133966152,Peachpit Press; 4 edition,11/29/14,240,7(w) x 9.9(h) x 0.8(d)
"Daily Painting: Paint Small and Often To Become a More Creative, Productive, and Successful Artist",Carol Marine ,Paperback,$17.04,$22.99,9780770435332,Watson-Guptill; Rare edition,11/04/14,192,7.9(w) x 8.5(h) x 0.6(d)
Music Theory for Guitarists: Everything You Ever Wanted to Know But Were Afraid to Ask (Guitar Method),Tom Kolb ,Paperback,$16.13,$19.99,9780634066511,Hal Leonard; Softcover edition,05/01/05,104,9(w) x 12(h) x 0.3(d)
Outlander Kitchen: The Official Outlander Companion Cookbook,Theresa Carle-Sanders and Diana Gabaldon ,Hardcover,$23.79,$35.00,9781101967577,Delacorte Press; First Edition edition,06/14/16,352,7.7(w) x 9.4(h) x 1.1(d)
Florals By Hand: How to Draw and Design Modern Floral Projects,Alli Koch and Paige Tate Select ,Paperback,$16.16,$17.95,9781944515775,Paige Tate Select,12/04/18,206,9.5(w) x 9.5(h) x 0.8(d)
The Master Guide to Drawing Anime: Tips & Tricks: Over 100 Essential Techniques to Sharpen Your Skills,Christopher Hart ,Paperback,$10.96,$19.95,9781640210233,Drawing with Christopher Hart,09/04/18,144,9(w) x 10(h) x 0.6(d)
"The Rap Year Book: The Most Important Rap Song From Every Year Since 1979, Discussed, Debated, and Deconstructed","Shea Serrano , Arturo Torres, et al. ",Paperback,$12.88,$19.95,9781419718182,Abrams Image,10/13/15,240,7.5(w) x 9(h) x 0.8(d)
My First Ukulele For Kids: Learn To PLay: Kids,Ben Parker ,Paperback,$9.86,$10.95,9781908707116,Kyle Craig Publishing,11/08/12,32,8.5(w) x 11(h) x 0.1(d)
365 Days of Art: A Creative Exercise for Every Day of the Year,Lorna Scobie ,Paperback,$13.38,$19.99,9781784881115,Hardie Grant; Gjr edition,10/17/17,352,6.6(w) x 8.5(h) x 1.2(d)
Screenplay: The Foundations of Screenwriting,Syd Field ,Paperback,$11.55,$17.00,9780385339032,Delta; Revised edition,11/29/05,320,5.2(w) x 8.3(h) x 0.7(d)
"NIV, Beautiful Word Coloring Bible and 8-Pencil Gift Set, Leathersoft, Brown/Purple: Hundreds of Verses to Color",Zondervan ,Imitation Leather,$37.37,$54.99,9780310452324,Zondervan,10/23/18,,8.1(w) x 9(h) x 2.1(d)
Marvel Studios Character Encyclopedia,Adam Bray ,Hardcover,$11.72,$16.99,9781465478894,DK Children,04/02/19,176,7.5(w) x 9.9(h) x 0.7(d)
Teaching to Transgress: Education as the Practice of Freedom (Harvest in Translation),ell hooks ,Paperback,$30.76,$40.95,9780415908085,Routledge,09/14/94,216,6(w) x 9(h) x 0.5(d)
"Meridee Winters Chord Crash Course: Approved for Singers, Songwriters, Kids and Klutzes (Volume 1)",Meridee Winters ,Paperback,$18.99,$19.99,9781943821006,Meridee Winters Publishing; 1 edition,09/06/16,124,8.5(w) x 11(h) x 0.3(d)
This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin ,Paperback,$12.55,$16.00,9780452288522,Plume/Penguin; Reprint edition,08/28/07,322,5.2(w) x 8(h) x 0.8(d)
"1,500 Color Mixing Recipes for Oil, Acrylic & Watercolor: Achieve precise color when painting landscapes, portraits, still lifes, and more",William F Powell ,Spiral-bound,$16.99,$19.95,9781600582837,Walter Foster Publishing; Spi edition,08/01/12,,7.2(w) x 9.8(h) x 1(d)
Beginning Drawing Atelier: An Instructional Sketchbook,Juliette Aristides ,Hardcover,$17.00,$25.00,9781580935128,Monacelli Studio,04/16/19,128,7.8(w) x 9.3(h) x 0.6(d)
Brain Games - Sticker by Number: Bible,Publications International Ltd. ,Spiral-bound,$7.53,$12.98,9781640306936,"Publications International, Ltd.",03/01/19,,8.8(w) x 10(h) x 0.6(d)
"50 Ways to Draw Your Beautiful, Ordinary Life: Practical Lessons in Pencil and Paper (Flow)","Irene Smit, Astrid van der Hulst, et al. ",Paperback,$16.96,$24.95,9781523501151,Workman Publishing Company,04/17/18,256,8(w) x 9.8(h) x 1.1(d)
New York City in Bloom,Georgianna Lane ,Hardcover,$13.51,$19.99,9781419730795,Harry N. Abrams,03/12/19,160,7.3(w) x 9.4(h) x 0.9(d)
Photoshop Elements 2019 For Dummies,Barbara Obermeier and Ted Padova ,Paperback,$18.00,$29.99,9781119520153,For Dummies; 1 edition,11/06/18,448,7.2(w) x 8.9(h) x 1(d)
Urban Jungle: Living and Styling with Plants,Igor Josifovic and Judith de Graaff ,Hardcover,$23.79,$35.00,9783766722447,Callwey Verlag,12/08/16,176,8.7(w) x 11.3(h) x 0.8(d)
I Am Here Now: A Creative Mindfulness Guide and Journal,The Mindfulness Project ,Paperback,$12.52,$16.00,9780399184444,TarcherPerigee,06/21/16,192,5.4(w) x 7.5(h) x 0.5(d)
The Art of Metal Gear Solid I-IV,Konami ,Hardcover,$49.37,$79.99,9781506705811,Dark Horse Books,08/07/18,800,10(w) x 14.5(h) x 3.9(d)
"Adult All-in-One Course: lesson, theory, solo. Level 3 (Alfred's Basic Adult Piano Course)","Willard A. Palmer , Morton Manus , et al. ",Plastic Comb,$9.79,$15.99,9780739000687,Alfred Music; Spi edition,06/01/96,,9.2(w) x 12(h) x 0.5(d)
Japanese Knitting Stitch Bible: 260 Exquisite Patterns by Hitomi Shida,Hitomi Shida and Gayle Roehm ,Paperback,$11.52,$16.95,9784805314531,Tuttle Publishing,10/10/17,160,8.5(w) x 11.5(h) x 0.6(d)
Jean-Michel Basquiat,Eleanor Nairne and Hans Werner Holzwarth ,Hardcover,$142.11,$200.00,9783836550376,TASCHEN,10/09/18,500,15(w) x 20.8(h) x 3.8(d)
Terrain: Ideas and Inspiration for Decorating the Home and Garden,Greg Lehmkuhl ,Hardcover,$15.62,$35.00,9781579658076,Artisan,10/23/18,400,8.2(w) x 11(h) x 1.1(d)
"Simply by the Sea: Designed Cottages, Homes and Bungalows by the Sea",Tracey Rapisardi ,Hardcover,$19.46,$29.95,9781940772493,83 Press,04/01/19,164,11(w) x 11(h)
The Art of Bravely Default,Square Enix and Yoshida Akihiko ,Hardcover,$25.46,$39.99,9781506710266,Dark Horse Books,03/05/19,256,8.6(w) x 12.2(h) x 1(d)
The Photographer's Guide to Posing: Techniques to Flatter Everyone,Lindsay Adler ,Paperback,$30.56,$44.95,9781681981949,Rocky Nook,05/26/17,448,7.8(w) x 9.8(h) x 1(d)
Frida Kahlo: Making Her Self Up,Claire Wilcox and Circe Henestrosa ,Hardcover,$33.54,$50.00,9781851779604,Victoria & Albert Museum,07/24/18,256,8.9(w) x 11.1(h) x 1(d)
The Sewing Book: Over 300 Step-by-Step Techniques,Alison Smith ,Hardcover,$23.85,$40.00,9781465468536,DK; New edition,03/06/18,400,9.3(w) x 11.1(h) x 1.3(d)
A Field Guide to American Houses (Revised): The Definitive Guide to Identifying and Understanding America's Domestic Architecture,Virginia Savage McAlester ,Paperback,$20.36,$35.00,9780375710827,"Knopf; Expanded, Revised edition",11/10/15,880,6.8(w) x 9.1(h) x 1.5(d)
Escape,Gray Malin ,Hardcover,$30.59,$45.00,9781419727597,Harry N. Abrams,10/03/17,144,13(w) x 10(h) x 1.1(d)
The Golden Girls: Magnet Set (Miniature Editions),Christine Kopaczewski ,Paperback,$7.38,$9.95,9780762493746,Running Press Miniature Editions,04/02/19,32,3(w) x 3.2(h) x 2(d)
The Illusion of Life: Disney Animation,Ollie Johnston and Frank Thomas ,Hardcover,$36.91,$60.00,9780786860708,"Disney Editions; Revised, Subsequent edition",10/19/95,576,10.8(w) x 11.5(h) x 1.5(d)
"NKJV, Beautiful Word Bible, Cloth over Board, Multi-color Floral, Red Letter Edition: 500 Full-Color Illustrated Verses",Zondervan ,Hardcover,$30.59,$44.99,9780310445159,Zondervan; Csm Jou edition,10/04/16,1504,6.8(w) x 8.5(h) x 1.7(d)
Best. Movie. Year. Ever.: How 1999 Blew Up the Big Screen,Brian Raftery ,Hardcover,$18.89,$28.99,9781501175381,Simon & Schuster,04/16/19,416,6(w) x 9(h) x 1.3(d)
How to Draw What You See,Rudy De Reyna ,Paperback,$16.14,$19.99,9780823023752,Watson-Guptill; 35th Anniversary ed. edition,01/011996,178,7(w) x 10(h) x 0.5(d)
"Drawing on the Right Side of the Brain Workbook: The Definitive, Updated 2nd Edition",Betty Edwards ,Spiral-bound,$13.56,$25.00,9781585429226,TarcherPerigee; Workbook edition,04/26/12,,9.1(w) x 10.9(h) x 0.7(d)
"Guitar All-In-One For Dummies, Book + Online Video & Audio Instruction","Hal Leonard Corporation, Jon Chappell , et al. ",Paperback,$27.39,$34.99,9781118872024,For Dummies; 2 edition,08/11/14,648,7.2(w) x 9.2(h) x 1.3(d)
Mercury and Me,Jim Hutton and Tim Wapshott ,Paperback,$11.81,$12.99,9781795760126,Independently published,02/04/19,325,6(w) x 9(h) x 0.8(d)
Essential Elements for Strings - Book 2 with EEi: Violin,"Robert Gillespie, Pamela Tellejohn Hayes , et al. ",Paperback,$8.99,$9.99,9780634052651,Hal Leonard; 1St Edition edition,07/01/03,48,9(w) x 12(h) x 0.1(d)
How to Draw: drawing and sketching objects and environments from your imagination,Scott Robertson and Thomas Bertling ,Paperback,$35.06,$39.95,9781933492735,Design Studio Press,12/15/13,208,9.1(w) x 11(h) x 0.8(d)
"Tattoo Johnny: 3,000 Tattoo Designs",Tattoo Johnny and David Bollt ,Paperback,$11.89,$14.95,9781402768507,Sterling Innovation; 5.8.2010 edition,06/01/10,352,7(w) x 7(h) x 1(d)
Studio 54,Ian Schrager and Bob Colacello ,Hardcover,$58.50,$85.00,9780847843442,Rizzoli,09/05/17,394,11.8(w) x 14.1(h) x 1.6(d)
Good Good Father,Chris Tomlin and Pat Barrett ,Hardcover,$10.31,$17.99,9780718086954,Thomas Nelson,10/04/16,32,1(w) x 1(h) x 1(d)
Transformers: A Visual History,Jim Sorenson ,Hardcover,$38.30,$49.99,9781974710584,VIZ Media LLC,11/12/19,408,9(w) x 12(h)
"Guitar Aerobics: A 52-Week, One-lick-per-day Workout Program for Developing, Improving and Maintaining Guitar Technique Bk/online audio",Troy Nelson ,Paperback,$17.99,$19.99,9781423414353,Hal Leonard; First Printing edition,12/01/07,114,9(w) x 12(h) x 0.3(d)
"Piano Lesson Book: Complete Level 1, for the Later Beginner","Willard A. Palmer , Morton Manus , et al. ",Paperback,$6.40,$8.99,9780882848174,Alfred Music; 3 edition,08/01/83,72,9(w) x 11.8(h) x 0.2(d)
"How to Use Graphic Design to Sell Things, Explain Things, Make Things Look Better, Make People Laugh, Make People Cry, and (Every Once in a While) Change the World ",Michael Bierut ,Hardcover,$22.70,$60.00,9780062413901,Harper Design,11/03/15,320,9.8(w) x 10(h) x 1.2(d)
Freddie Mercury: The Great Pretender: A Life in Pictures,"Sean O'Hagan, Richard Gray, et al. ",Hardcover,$25.46,$35.00,9781787392588,Carlton Books,09/03/19,144,9(w) x 11(h)
The Urban Sketching Handbook: Working with Color: Techniques for Using Watercolor and Color Media on the Go (Urban Sketching Handbooks),Shari Blaukopf ,Flexibound,$12.18,$17.99,9781631596803,Quarry Books,03/26/19,,5(w) x 8(h)
Mastering Manga with Mark Crilley: 30 drawing lessons from the creator of Akiko,Mark Crilley ,Paperback,$15.63,$22.99,9781440309311,IMPACT Books,03/08/12,128,8.2(w) x 10.9(h) x 0.4(d)
Disney Frozen - Elsa and Anna Sound Song Book with Let It Go - Play-a-Song - PI Kids,Editors of Phoenix International Publications and Disney Storybook Art Team ,Board book,$18.22,$23.99,9781450899659,"Phoenix International Publications, Inc.",05/28/15,,5.9(w) x 8.3(h) x 0.9(d)
Marvel Studios: The First Ten Years,Titan ,Hardcover,$16.50,$26.99,9781787730915,Titan Comics,11/20/18,144,8.1(w) x 11.1(h) x 0.5(d)
Top 50 Praise & Worship: Easy Piano,Carol Tornquist ,Paperback,$16.64,$20.99,9780739091296,Alfred Music,10/01/12,180,9(w) x 11.8(h) x 0.5(d)
Nikon D5600 For Dummies (For Dummies (Computer/Tech)),Julie Adair King ,Paperback,$19.61,$29.99,9781119386339,For Dummies; 1 edition,05/01/17,352,7.2(w) x 9(h) x 0.7(d)
Code Check: An Illustrated Guide to Building a Safe House,"Redwood Kardon , Douglas Hansen , et al. ",Spiral-bound,$14.92,$21.95,9781631869020,Taunton Press; 8 edition,11/14/17,,8.4(w) x 11(h) x 0.3(d)
"Suzuki Cello School: Cello Part, Vol. 3",Alfred Music ,Paperback,$6.99,$7.99,9780874874839,SUZUKI; Revised edition,10/01/99,28,8.5(w) x 11(h) x 0.2(d)
Dinosaur: A Photicular Book,Dan Kainen and Kathy Wollard ,Hardcover,$17.37,$25.95,9781523504725,Workman Publishing Company,09/04/18,24,8.3(w) x 8.1(h) x 1.9(d)
The Greatest Showman - Vocal Selections: Vocal Line with Piano Accompaniment,Benj Pasek and Justin Paul ,Paperback,$12.23,$17.99,9781540025050,Hal Leonard,03/01/18,98,9(w) x 12(h) x 0.3(d)
Botanicals: 100 Postcards from the Archives of the New York Botanical Garden,The New York Botanical Garden ,Cards,$13.95,$20.00,9781524759049,Clarkson Potter; Box Pos edition,10/03/17,,4.4(w) x 6.6(h) x 2.6(d)
I Love You: The Activity Book Meant To Be Shared,Lovebook and Robyn Durst ,Paperback,$13.46,$14.95,9781936806003,Love Book LLC; Revised edition,01/12/11,92,5.5(w) x 8.5(h) x 0.2(d)
The Hell's Kitchen Cookbook: Recipes from the Kitchen,The Chefs of Hell's Kitchen ,Hardcover,$20.40,$30.00,9781455535699,Grand Central Life & Style,10/27/15,272,8.5(w) x 10.2(h) x 1(d)
Escaping the Build Trap: How Effective Product Management Creates Real Value,Melissa Perri ,Paperback,$20.74,$34.99,9781491973790,O'Reilly Media; 1 edition,11/29/18,200,6(w) x 9(h) x 0.8(d)
"Hanon -- The Virtuoso Pianist in 60 Exercises: Complete, Comb-Bound Book (Alfred Masterwork Edition)",Charles-Louis Hanon and Allan Small ,Plastic Comb,$8.49,$9.99,9780739009406,Alfred Music; Spi edition,11/01/93,,9(w) x 11.8(h) x 0.2(d)
Van Gogh: Complete Works,Rainer Metzger and Ingo F. Walther ,Hardcover,$29.99,$40.00,9783836541220,TASCHEN,09/15/12,740,8.6(w) x 11.1(h) x 2(d)
Architectural Graphic Standards (Ramsey/Sleeper Architectural Graphic Standards Series),American Institute of Architects and Dennis J. Hall,Hardcover,$196.89,$250.00,9781118909508,Wiley; 12 edition,03/21/16,1088,9.2(w) x 11.4(h) x 2(d)
Cats on Catnip,Andrew Marttila ,Hardcover,$14.40,$16.00,9780762463671,Running Press Adult,06/19/18,128,6.9(w) x 9(h) x 0.8(d)
The Death and Life of Great American Cities,Jane Jacobs ,Paperback,$11.52,$16.95,9780679741954,Vintage; Reissue edition,12/01/92,458,5.2(w) x 8(h) x 1(d)
Draw Your Day: An Inspiring Guide to Keeping a Sketch Journal,Samantha Dion Baker ,Paperback,$10.87,$16.00,9780399581298,Watson-Guptill,08/28/18,144,7(w) x 8(h) x 0.5(d)
Art & Fear: Observations On the Perils (and Rewards) of Artmaking,David Bayles and Ted Orland ,Paperback,$10.16,$12.95,9780961454739,Image Continuum Press; 1 edition,04/01/01,122,5.5(w) x 8(h) x 0.4(d)
The Calligrapher's Bible: 100 Complete Alphabets and How to Draw Them,David Harris ,Hardcover-spiral,$22.49,$24.99,9780764156151,B.E.S. Publishing,09/01/03,,7(w) x 8.2(h) x 1.2(d)
Made Out of Stars: A Journal for Self-Realization,Meera Lee Patel ,Paperback,$10.00,$16.00,9780143131588,TarcherPerigee,09/18/18,128,5.5(w) x 7.4(h) x 0.4(d)
Bob Ross Bobblehead: With Sound! (Miniature Editions),Bob Ross ,Paperback,$9.99,$12.95,9780762490417,Running Press Miniature Editions; Box Min Sp edition,10/03/17,16,2.9(w) x 3.8(h) x 2(d)
Tattoo Tarot: Ink & Intuition,Diana McMahon-Collins and MEGAMUNDEN ,Cards,$16.06,$17.99,9781786272058,Laurence King Publishing; Ncr edition,08/21/18,,4.4(w) x 6.2(h) x 2.1(d)
Steven Universe: Art & Origins,"Chris McDonnell , Inc. Cartoon Network Enterprises, et al. ",Hardcover,$20.36,$29.95,9781419724435,Harry N. Abrams,07/11/17,240,9.4(w) x 10.4(h) x 0.9(d)
The Jazz Piano Book,Mark Levine ,Spiral-bound,$33.30,$37.00,9780961470159,Sher Music Co.; First Edition edition,01/011989,,9(w) x 11(h) x 0.7(d)
"Katie Daisy 2019 - 2020 On-the-Go Weekly Planner: 17-Month Calendar with Pocket (Aug 2019 - Dec 2020, 5 x 7 closed)",Katie Daisy and Amber Lotus Publishing ,Calendar,$13.49,$14.99,9781631365676,Amber Lotus Publishing; First edition,05/08/19,,5(w) x 7(h) x 1(d)
Hand-Lettering (An Interactive Guide to the Art of Drawing Letters),Megan Wells ,Hardcover,$12.99,$14.99,9781441322012,Peter Pauper Press; Csm edition,10/23/16,160,7.5(w) x 9.5(h) x 1(d)
Fashion: The Definitive History of Costume and Style,DK ,Hardcover,$27.49,$50.00,9780756698355,DK; 1st Edition edition,10/01/12,480,10.3(w) x 12.2(h) x 1.2(d)
Drawing Dimension - Shading Techniques: A Shading Guide for Teachers and Students (How to Draw Cool Stuff),Catherine V. Holmes ,Paperback,$15.29,$16.99,9780692919842,"Library Tales Publishing, Incorporated",08/24/17,208,8(w) x 10(h) x 0.5(d)
Draw the Circle Prayer Journal: A 40-Day Experiment,Mark Batterson ,Hardcover,$11.61,$14.99,9780310352693,Zondervan,08/21/18,208,5.8(w) x 8.5(h) x 0.7(d)
Chanel: Fashion/ Fine Jewellery/ Perfume (Set of 3 Books) (Memoire),Francois Baudot ,Hardcover,$53.42,$75.00,9782843235184,Assouline; Second updated edition (2013) in slipcs edition,11/01/03,240,6.6(w) x 9(h) x 1.7(d)
"Simulacra and Simulation (The Body, In Theory: Histories of Cultural Materialism)",Jean Baudrillard and Sheila Faria Glaser ,Paperback,$15.54,$17.95,9780472065219,University of Michigan Press; 14th Printing edition,12/22/94,164,5.2(w) x 9(h) x 0.6(d)
The Jazz Theory Book,Mark Levine ,Spiral-bound,$39.94,$45.00,9781883217044,Sher Music,06/01/95,,9.8(w) x 12(h) x 1.1(d)
"Piano Book for Kids 5 & Up - Beginner Level: Learn to Play Famous Piano Songs, Easy Pieces & Fun Music, Piano Technique, Music Theory & How to Read Music (Book & Streaming Video Lessons)",Damon Ferrante ,Paperback,$11.99,$39.99,9780692115626,Steeplechase Arts,04/25/18,106,8.5(w) x 11(h) x 0.2(d)
New York School of Interior Design: Home: The Foundations of Enduring Spaces,"Ellen S. Fisher, Jen Renzi, et al. ",Hardcover,$35.42,$60.00,9780804137195,Clarkson Potter,03/27/18,464,9.1(w) x 10.9(h) x 2(d)
"How To Draw Modern Florals: An Introduction To The Art of Flowers, Cacti, and More",Alli Koch and Paige Tate Select ,Paperback,$16.19,$17.99,9781944515416,Blue Star Press; Reprint edition,09/12/17,120,10(w) x 10(h) x 0.8(d)
"Illustrated Cabinetmaking: How to Design and Construct Furniture That Works (Fox Chapel Publishing) Over 1300 Drawings & Diagrams for Drawers, Tables, Beds, Bookcases, Cabinets, Joints & Subassemblies",Bill Hylton ,Paperback,$12.59,$24.95,9781565233690,Fox Chapel Publishing; First edition,04/01/08,384,7.4(w) x 9.1(h) x 0.9(d)
The Designer's Dictionary of Type,Sean Adams ,Hardcover,$16.50,$24.99,9781419737183,Abrams,04/02/19,256,8(w) x 10.2(h) x 1(d)
The Art of Godzilla: King of the Monsters,Abbie Bernstein ,Hardcover,$25.44,$39.95,9781789090680,Titan Books; Media Tie In edition,06/04/19,176,11.9(w) x 10.8(h)
The Making of Alien,J.W. Rinzler ,Hardcover,$37.42,$60.00,9781789090550,Titan Books; Media Tie In edition,07/23/19,336,11.9(w) x 10.8(h)
A Dozen a Day Book 1 (A Dozen a Day Series),Edna Mae Burnam ,Paperback,$3.99,$5.99,9780877180319,Willis Music; Book One edition,10/01/05,32,9(w) x 12(h) x 0.1(d)
